Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,B365>2.5,B365<2.5
D1,9/10/2022,18:30,Stuttgart,Union Berlin,0,1,2.1,1.72
D1,14/10/2022,19:30,Schalke 04,Hoffenheim,0,3,1.66,2.2
D1,15/10/2022,14:30,Ein Frankfurt,Leverkusen,5,1,1.61,2.3
D1,15/10/2022,14:30,Stuttgart,Bochum,4,1,1.8,2
D1,15/10/2022,14:30,Werder Bremen,Mainz,0,2,1.72,2.1
D1,15/10/2022,14:30,Wolfsburg,M'gladbach,2,2,1.66,2.2
D1,15/10/2022,17:30,RB Leipzig,Hertha,3,2,1.53,2.5
D1,16/10/2022,14:30,FC Koln,Augsburg,3,2,1.61,2.3
D1,16/10/2022,16:30,Union Berlin,Dortmund,2,0,1.97,1.93
D1,16/10/2022,18:30,Bayern Munich,Freiburg,5,0,1.36,3.2
D1,21/10/2022,19:30,Mainz,FC Koln,5,0,1.72,2.1
D1,22/10/2022,14:30,Augsburg,RB Leipzig,3,3,1.57,2.37
D1,22/10/2022,14:30,Dortmund,Stuttgart,5,0,1.57,2.37
D1,22/10/2022,14:30,Freiburg,Werder Bremen,2,0,1.66,2.2
D1,22/10/2022,14:30,Hoffenheim,Bayern Munich,0,2,1.33,3.4
D1,22/10/2022,14:30,Leverkusen,Wolfsburg,2,2,1.57,2.37
D1,22/10/2022,17:30,M'gladbach,Ein Frankfurt,1,3,1.61,2.3
D1,23/10/2022,14:30,Bochum,Union Berlin,2,1,2.1,1.72
D1,23/10/2022,16:30,Hertha,Schalke 04,2,1,1.72,2.1
D1,28/10/2022,19:30,Werder Bremen,Hertha,1,0,1.57,2.37
D1,29/10/2022,14:30,Bayern Munich,Mainz,6,2,1.33,3.4
D1,29/10/2022,14:30,RB Leipzig,Leverkusen,2,0,1.53,2.5
D1,29/10/2022,14:30,Stuttgart,Augsburg,2,1,1.72,2.1
D1,29/10/2022,14:30,Wolfsburg,Bochum,4,0,1.72,2.1
D1,29/10/2022,17:30,Ein Frankfurt,Dortmund,1,2,1.61,2.3
D1,30/10/2022,14:30,Union Berlin,M'gladbach,2,1,1.9,2
D1,30/10/2022,16:30,Schalke 04,Freiburg,0,2,1.72,2.1
D1,30/10/2022,18:30,FC Koln,Hoffenheim,1,1,1.57,2.37
D1,4/11/2022,19:30,M'gladbach,Stuttgart,3,1,1.57,2.37
D1,5/11/2022,14:30,Augsburg,Ein Frankfurt,1,2,1.57,2.37
D1,5/11/2022,14:30,Dortmund,Bochum,3,0,1.4,3
D1,5/11/2022,14:30,Hertha,Bayern Munich,2,3,1.3,3.5
D1,5/11/2022,14:30,Hoffenheim,RB Leipzig,1,3,1.66,2.2
D1,5/11/2022,14:30,Mainz,Wolfsburg,0,3,1.87,2.03
D1,5/11/2022,17:30,Werder Bremen,Schalke 04,2,1,1.61,2.3
D1,6/11/2022,14:30,Leverkusen,Union Berlin,5,0,2,1.9
D1,6/11/2022,16:30,Freiburg,FC Koln,2,0,1.72,2.1
D1,8/11/2022,17:30,Wolfsburg,Dortmund,2,0,1.72,2.1
D1,8/11/2022,19:30,Bayern Munich,Werder Bremen,6,1,1.22,4.33
D1,8/11/2022,19:30,Bochum,M'gladbach,2,1,1.72,2.1
D1,8/11/2022,19:30,Stuttgart,Hertha,2,1,1.72,2.1
D1,9/11/2022,17:30,FC Koln,Leverkusen,1,2,1.66,2.2
D1,9/11/2022,19:30,Ein Frankfurt,Hoffenheim,4,2,1.57,2.37
D1,9/11/2022,19:30,RB Leipzig,Freiburg,3,1,1.66,2.2
D1,9/11/2022,19:30,Schalke 04,Mainz,1,0,1.72,2.1
D1,9/11/2022,19:30,Union Berlin,Augsburg,2,2,1.87,2.03
D1,11/11/2022,19:30,M'gladbach,Dortmund,4,2,1.57,2.37
D1,12/11/2022,14:30,Augsburg,Bochum,0,1,1.72,2.1
D1,12/11/2022,14:30,Hertha,FC Koln,2,0,1.72,2.1
D1,12/11/2022,14:30,Hoffenheim,Wolfsburg,1,2,1.66,2.2
D1,12/11/2022,14:30,Leverkusen,Stuttgart,2,0,1.57,2.37
D1,12/11/2022,14:30,Werder Bremen,RB Leipzig,1,2,1.57,2.37
D1,12/11/2022,17:30,Schalke 04,Bayern Munich,0,2,1.28,3.75
D1,13/11/2022,14:30,Mainz,Ein Frankfurt,1,1,1.72,2.1
D1,13/11/2022,16:30,Freiburg,Union Berlin,4,1,2.2,1.66
D1,20/01/2023,19:30,RB Leipzig,Bayern Munich,1,1,1.5,2.63
D1,21/01/2023,14:30,Bochum,Hertha,3,1,1.86,2.04
D1,21/01/2023,14:30,Ein Frankfurt,Schalke 04,3,0,1.53,2.5
D1,21/01/2023,14:30,Stuttgart,Mainz,1,1,1.86,2.04
D1,21/01/2023,14:30,Union Berlin,Hoffenheim,3,1,1.97,1.93
D1,21/01/2023,14:30,Wolfsburg,Freiburg,6,0,1.96,1.94
D1,21/01/2023,17:30,FC Koln,Werder Bremen,7,1,1.62,2.3
D1,22/01/2023,14:30,Dortmund,Augsburg,4,3,1.36,3.2
D1,22/01/2023,16:30,M'gladbach,Leverkusen,2,3,1.57,2.38
D1,24/01/2023,17:30,Schalke 04,RB Leipzig,1,6,1.67,2.2
D1,24/01/2023,19:30,Bayern Munich,FC Koln,1,1,1.29,3.75
D1,24/01/2023,19:30,Hertha,Wolfsburg,0,5,1.94,1.96
D1,24/01/2023,19:30,Hoffenheim,Stuttgart,2,2,1.73,2.1
D1,25/01/2023,17:30,Mainz,Dortmund,1,2,1.67,2.2
D1,25/01/2023,19:30,Augsburg,M'gladbach,1,0,1.62,2.3
D1,25/01/2023,19:30,Freiburg,Ein Frankfurt,1,1,1.8,2
D1,25/01/2023,19:30,Leverkusen,Bochum,2,0,1.62,2.3
D1,25/01/2023,19:30,Werder Bremen,Union Berlin,1,2,2.1,1.73
D1,27/01/2023,19:30,RB Leipzig,Stuttgart,2,1,1.53,2.5
D1,28/01/2023,14:30,Freiburg,Augsburg,3,1,1.67,2.2
D1,28/01/2023,14:30,Hertha,Union Berlin,0,2,2.2,1.67
D1,28/01/2023,14:30,Hoffenheim,M'gladbach,1,4,1.5,2.63
D1,28/01/2023,14:30,Mainz,Bochum,5,2,1.8,2
D1,28/01/2023,14:30,Werder Bremen,Wolfsburg,2,1,1.73,2.1
D1,28/01/2023,17:30,Bayern Munich,Ein Frankfurt,1,1,1.3,3.5
D1,29/01/2023,14:30,Schalke 04,FC Koln,0,0,1.8,2
D1,29/01/2023,16:30,Leverkusen,Dortmund,0,2,1.53,2.5
D1,3/02/2023,19:30,Augsburg,Leverkusen,1,0,1.67,2.2
D1,4/02/2023,14:30,Bochum,Hoffenheim,5,2,1.67,2.2
D1,4/02/2023,14:30,Dortmund,Freiburg,5,1,1.67,2.2
D1,4/02/2023,14:30,Ein Frankfurt,Hertha,3,0,1.62,2.3
D1,4/02/2023,14:30,FC Koln,RB Leipzig,0,0,1.73,2.1
D1,4/02/2023,14:30,Union Berlin,Mainz,2,1,2.2,1.67
D1,4/02/2023,17:30,M'gladbach,Schalke 04,0,0,1.57,2.38
D1,5/02/2023,14:30,Stuttgart,Werder Bremen,0,2,1.67,2.2
D1,5/02/2023,16:30,Wolfsburg,Bayern Munich,2,4,1.44,2.75
D1,10/02/2023,19:30,Schalke 04,Wolfsburg,0,0,1.87,2.03
D1,11/02/2023,14:30,Bayern Munich,Bochum,3,0,1.25,4
D1,11/02/2023,14:30,Freiburg,Stuttgart,2,1,1.96,1.94
D1,11/02/2023,14:30,Hoffenheim,Leverkusen,1,3,1.67,2.2
D1,11/02/2023,14:30,Mainz,Augsburg,3,1,1.8,2
D1,11/02/2023,14:30,Werder Bremen,Dortmund,0,2,1.5,2.63
D1,11/02/2023,17:30,RB Leipzig,Union Berlin,1,2,2.1,1.73
D1,12/02/2023,14:30,Hertha,M'gladbach,4,1,1.73,2.1
D1,12/02/2023,16:30,FC Koln,Ein Frankfurt,3,0,1.73,2.1
D1,17/02/2023,19:30,Augsburg,Hoffenheim,1,0,1.73,2.1
D1,18/02/2023,14:30,Bochum,Freiburg,0,2,1.93,1.97
D1,18/02/2023,14:30,M'gladbach,Bayern Munich,3,2,1.33,3.4
D1,18/02/2023,14:30,Stuttgart,FC Koln,3,0,1.94,1.96
D1,18/02/2023,14:30,Wolfsburg,RB Leipzig,0,3,1.8,2
D1,18/02/2023,17:30,Ein Frankfurt,Werder Bremen,2,0,1.57,2.38
D1,19/02/2023,14:30,Union Berlin,Schalke 04,0,0,2,1.8
D1,19/02/2023,16:30,Dortmund,Hertha,4,1,1.5,2.63
D1,19/02/2023,18:30,Leverkusen,Mainz,2,3,1.73,2.1
D1,24/02/2023,19:30,Mainz,M'gladbach,4,0,1.73,2.1
D1,25/02/2023,14:30,FC Koln,Wolfsburg,0,2,1.88,2.02
D1,25/02/2023,14:30,Hertha,Augsburg,2,0,1.73,2.1
D1,25/02/2023,14:30,Hoffenheim,Dortmund,0,1,1.53,2.5
D1,25/02/2023,14:30,RB Leipzig,Ein Frankfurt,2,1,1.67,2.2
D1,25/02/2023,14:30,Werder Bremen,Bochum,3,0,1.73,2.1
D1,25/02/2023,17:30,Schalke 04,Stuttgart,2,1,2,1.8
D1,26/02/2023,14:30,Freiburg,Leverkusen,1,1,1.84,2.06
D1,26/02/2023,16:30,Bayern Munich,Union Berlin,3,0,1.57,2.38
D1,3/03/2023,19:30,Dortmund,RB Leipzig,2,1,1.62,2.3
D1,4/03/2023,14:30,Augsburg,Werder Bremen,2,1,1.73,2.1
D1,4/03/2023,14:30,Bochum,Schalke 04,0,2,1.96,1.94
D1,4/03/2023,14:30,Mainz,Hoffenheim,1,0,1.73,2.1
D1,4/03/2023,14:30,M'gladbach,Freiburg,0,0,1.73,2.1
D1,4/03/2023,14:30,Union Berlin,FC Koln,0,0,2.3,1.62
D1,4/03/2023,17:30,Stuttgart,Bayern Munich,1,2,1.44,2.75
D1,5/03/2023,14:30,Leverkusen,Hertha,4,1,1.67,2.2
D1,5/03/2023,16:30,Wolfsburg,Ein Frankfurt,2,2,1.8,2
D1,10/03/2023,19:30,FC Koln,Bochum,0,2,1.92,2.01
D1,11/03/2023,14:30,Bayern Munich,Augsburg,5,3,1.22,4.33
D1,11/03/2023,14:30,Ein Frankfurt,Stuttgart,1,1,1.87,2.06
D1,11/03/2023,14:30,Hertha,Mainz,1,1,1.93,2
D1,11/03/2023,14:30,RB Leipzig,M'gladbach,3,0,1.5,2.63
D1,11/03/2023,17:30,Schalke 04,Dortmund,2,2,1.67,2.2
D1,12/03/2023,14:30,Freiburg,Hoffenheim,2,1,1.8,2
D1,12/03/2023,16:30,Werder Bremen,Leverkusen,2,3,1.62,2.3
D1,12/03/2023,18:30,Wolfsburg,Union Berlin,1,1,2.3,1.62
D1,17/03/2023,19:30,M'gladbach,Werder Bremen,2,2,1.57,2.38
D1,18/03/2023,14:30,Augsburg,Schalke 04,1,1,2.04,1.86
D1,18/03/2023,14:30,Bochum,RB Leipzig,1,0,1.73,2.1
D1,18/03/2023,14:30,Hoffenheim,Hertha,3,1,1.88,2.02
D1,18/03/2023,14:30,Stuttgart,Wolfsburg,0,1,1.99,1.91
D1,18/03/2023,17:30,Dortmund,FC Koln,6,1,1.62,2.3
D1,19/03/2023,14:30,Union Berlin,Ein Frankfurt,2,0,2.3,1.62
D1,19/03/2023,16:30,Leverkusen,Bayern Munich,2,1,1.4,3
D1,19/03/2023,18:30,Mainz,Freiburg,1,1,2,1.9
D1,31/03/2023,19:30,Ein Frankfurt,Bochum,1,1,1.73,2.1
D1,1/04/2023,14:30,Freiburg,Hertha,1,1,1.99,1.91
D1,1/04/2023,14:30,RB Leipzig,Mainz,0,3,1.67,2.2
D1,1/04/2023,14:30,Schalke 04,Leverkusen,0,3,1.9,2
D1,1/04/2023,14:30,Union Berlin,Stuttgart,3,0,2.38,1.57
D1,1/04/2023,14:30,Wolfsburg,Augsburg,2,2,1.73,2.1
D1,1/04/2023,17:30,Bayern Munich,Dortmund,4,2,1.33,3.4
D1,2/04/2023,14:30,FC Koln,M'gladbach,0,0,1.73,2.1
D1,2/04/2023,16:30,Werder Bremen,Hoffenheim,1,2,1.73,2.1
D1,8/04/2023,14:30,Augsburg,FC Koln,1,3,1.88,2.02
D1,8/04/2023,14:30,Dortmund,Union Berlin,2,1,1.87,2.03
D1,8/04/2023,14:30,Freiburg,Bayern Munich,0,1,1.53,2.5
D1,8/04/2023,14:30,Leverkusen,Ein Frankfurt,3,1,1.67,2.2
D1,8/04/2023,14:30,Mainz,Werder Bremen,2,2,1.73,2.1
D1,8/04/2023,17:30,Hertha,RB Leipzig,0,1,1.8,2
D1,9/04/2023,14:30,M'gladbach,Wolfsburg,2,0,1.73,2.1
D1,9/04/2023,16:30,Bochum,Stuttgart,2,3,1.99,1.91
D1,9/04/2023,18:30,Hoffenheim,Schalke 04,2,0,1.73,2.1
D1,14/04/2023,19:30,Schalke 04,Hertha,5,2,2.1,1.73
D1,15/04/2023,14:30,Bayern Munich,Hoffenheim,1,1,1.25,4
D1,15/04/2023,14:30,FC Koln,Mainz,1,1,2.05,1.85
D1,15/04/2023,14:30,RB Leipzig,Augsburg,3,2,1.44,2.75
D1,15/04/2023,14:30,Stuttgart,Dortmund,3,3,1.67,2.2
D1,15/04/2023,17:30,Ein Frankfurt,M'gladbach,1,1,1.62,2.3
D1,16/04/2023,14:30,Werder Bremen,Freiburg,1,2,1.89,2.01
D1,16/04/2023,16:30,Union Berlin,Bochum,1,1,2.1,1.73
D1,16/04/2023,18:30,Wolfsburg,Leverkusen,0,0,1.73,2.1
D1,21/04/2023,19:30,Augsburg,Stuttgart,1,1,1.73,2.1
D1,22/04/2023,14:30,Bochum,Wolfsburg,1,5,1.91,1.99
D1,22/04/2023,14:30,Hertha,Werder Bremen,2,4,1.98,1.92
D1,22/04/2023,14:30,Hoffenheim,FC Koln,1,3,1.8,2
D1,22/04/2023,14:30,Mainz,Bayern Munich,3,1,1.5,2.63
D1,22/04/2023,17:30,Dortmund,Ein Frankfurt,4,0,1.5,2.63
D1,23/04/2023,14:30,Freiburg,Schalke 04,4,0,2.06,1.84
D1,23/04/2023,16:30,Leverkusen,RB Leipzig,2,0,1.73,2.1
D1,23/04/2023,18:30,M'gladbach,Union Berlin,0,1,2.1,1.73
D1,28/04/2023,19:30,Bochum,Dortmund,1,1,1.4,3
D1,29/04/2023,14:30,Ein Frankfurt,Augsburg,1,1,1.62,2.3
D1,29/04/2023,14:30,FC Koln,Freiburg,0,1,2.1,1.73
D1,29/04/2023,14:30,RB Leipzig,Hoffenheim,1,0,1.57,2.38
D1,29/04/2023,14:30,Stuttgart,M'gladbach,2,1,1.73,2.1
D1,29/04/2023,14:30,Union Berlin,Leverkusen,0,0,2,1.8
D1,29/04/2023,17:30,Schalke 04,Werder Bremen,2,1,1.88,2.02
D1,30/04/2023,14:30,Bayern Munich,Hertha,2,0,1.29,3.75
D1,30/04/2023,16:30,Wolfsburg,Mainz,3,0,1.86,2.04
D1,5/05/2023,19:30,Leverkusen,FC Koln,1,2,1.73,2.1
D1,5/05/2023,19:30,Mainz,Schalke 04,2,3,1.73,2.1
D1,6/05/2023,14:30,Augsburg,Union Berlin,1,0,2.2,1.67
D1,6/05/2023,14:30,Freiburg,RB Leipzig,0,1,1.93,1.97
D1,6/05/2023,14:30,Hertha,Stuttgart,2,1,1.89,2.01
D1,6/05/2023,14:30,Hoffenheim,Ein Frankfurt,3,1,1.67,2.2
D1,6/05/2023,14:30,M'gladbach,Bochum,2,0,1.62,2.3
D1,6/05/2023,17:30,Werder Bremen,Bayern Munich,1,2,1.33,3.4
D1,7/05/2023,16:30,Dortmund,Wolfsburg,6,0,1.4,3
D1,12/05/2023,19:30,FC Koln,Hertha,5,2,1.84,2.06
D1,13/05/2023,14:30,Bayern Munich,Schalke 04,6,0,1.22,4.33
D1,13/05/2023,14:30,Bochum,Augsburg,3,2,1.86,2.04
D1,13/05/2023,14:30,Ein Frankfurt,Mainz,3,0,1.73,2.1
D1,13/05/2023,14:30,Union Berlin,Freiburg,4,2,2.38,1.57
D1,13/05/2023,14:30,Wolfsburg,Hoffenheim,2,1,1.57,2.38
D1,13/05/2023,17:30,Dortmund,M'gladbach,5,2,1.25,4
D1,14/05/2023,14:30,Stuttgart,Leverkusen,1,1,1.73,2.1
D1,14/05/2023,16:30,RB Leipzig,Werder Bremen,2,1,1.4,3
D1,19/05/2023,19:30,Freiburg,Wolfsburg,2,0,1.67,2.2
D1,20/05/2023,14:30,Hertha,Bochum,1,1,1.67,2.2
D1,20/05/2023,14:30,Hoffenheim,Union Berlin,4,2,2,1.9
D1,20/05/2023,14:30,Schalke 04,Ein Frankfurt,2,2,1.67,2.2
D1,20/05/2023,14:30,Werder Bremen,FC Koln,1,1,1.67,2.2
D1,20/05/2023,17:30,Bayern Munich,RB Leipzig,1,3,1.36,3.2
D1,21/05/2023,14:30,Mainz,Stuttgart,1,4,1.73,2.1
D1,21/05/2023,16:30,Augsburg,Dortmund,0,3,1.36,3.2
D1,21/05/2023,18:30,Leverkusen,M'gladbach,2,2,1.44,2.75
D1,27/05/2023,14:30,Bochum,Leverkusen,3,0,1.44,2.75
D1,27/05/2023,14:30,Dortmund,Mainz,2,2,1.22,4.33
D1,27/05/2023,14:30,Ein Frankfurt,Freiburg,2,1,1.53,2.5
D1,27/05/2023,14:30,FC Koln,Bayern Munich,1,2,1.29,3.75
D1,27/05/2023,14:30,M'gladbach,Augsburg,2,0,1.5,2.63
D1,27/05/2023,14:30,RB Leipzig,Schalke 04,4,2,1.36,3.2
D1,27/05/2023,14:30,Stuttgart,Hoffenheim,1,1,1.44,2.75
D1,27/05/2023,14:30,Union Berlin,Werder Bremen,1,0,1.67,2.2
D1,27/05/2023,14:30,Wolfsburg,Hertha,1,2,1.4,3
D1,18/08/2023,19:30,Werder Bremen,Bayern Munich,0,4,1.33,3.4
D1,19/08/2023,14:30,Augsburg,M'gladbach,4,4,1.62,2.3
D1,19/08/2023,14:30,Hoffenheim,Freiburg,1,2,1.67,2.2
D1,19/08/2023,14:30,Leverkusen,RB Leipzig,3,2,1.67,2.2
D1,19/08/2023,14:30,Stuttgart,Bochum,5,0,1.62,2.3
D1,19/08/2023,14:30,Wolfsburg,Heidenheim,2,0,1.62,2.3
D1,19/08/2023,17:30,Dortmund,FC Koln,1,0,1.44,2.75
D1,20/08/2023,14:30,Union Berlin,Mainz,4,1,2.1,1.73
D1,20/08/2023,16:30,Ein Frankfurt,Darmstadt,1,0,1.67,2.2
D1,25/08/2023,19:30,RB Leipzig,Stuttgart,5,1,1.53,2.5
D1,26/08/2023,14:30,Bochum,Dortmund,1,1,1.36,3.2
D1,26/08/2023,14:30,Darmstadt,Union Berlin,1,4,2.1,1.73
D1,26/08/2023,14:30,FC Koln,Wolfsburg,1,2,1.73,2.1
D1,26/08/2023,14:30,Freiburg,Werder Bremen,1,0,1.67,2.2
D1,26/08/2023,14:30,Heidenheim,Hoffenheim,2,3,1.67,2.2
D1,26/08/2023,17:30,M'gladbach,Leverkusen,0,3,1.5,2.63
D1,27/08/2023,14:30,Mainz,Ein Frankfurt,1,1,1.73,2.1
D1,27/08/2023,16:30,Bayern Munich,Augsburg,3,1,1.2,4.5
D1,1/09/2023,19:30,Dortmund,Heidenheim,2,2,1.33,3.4
D1,2/09/2023,14:30,Augsburg,Bochum,2,2,1.73,2.1
D1,2/09/2023,14:30,Hoffenheim,Wolfsburg,3,1,1.53,2.5
D1,2/09/2023,14:30,Leverkusen,Darmstadt,5,1,1.4,3
D1,2/09/2023,14:30,Stuttgart,Freiburg,5,0,1.73,2.1
D1,2/09/2023,14:30,Werder Bremen,Mainz,4,0,1.73,2.1
D1,2/09/2023,17:30,M'gladbach,Bayern Munich,1,2,1.25,4
D1,3/09/2023,14:30,Ein Frankfurt,FC Koln,1,1,1.97,1.93
D1,3/09/2023,16:30,Union Berlin,RB Leipzig,0,3,1.97,1.93
D1,15/09/2023,19:30,Bayern Munich,Leverkusen,2,2,1.36,3.2
D1,16/09/2023,14:30,FC Koln,Hoffenheim,1,3,1.62,2.3
D1,16/09/2023,14:30,Freiburg,Dortmund,2,4,1.5,2.63
D1,16/09/2023,14:30,Mainz,Stuttgart,1,3,1.67,2.2
D1,16/09/2023,14:30,RB Leipzig,Augsburg,3,0,1.36,3.2
D1,16/09/2023,14:30,Wolfsburg,Union Berlin,2,1,1.96,1.94
D1,16/09/2023,17:30,Bochum,Ein Frankfurt,1,1,1.73,2.1
D1,17/09/2023,14:30,Heidenheim,Werder Bremen,4,2,1.62,2.3
D1,17/09/2023,16:30,Darmstadt,M'gladbach,3,3,1.73,2.1
D1,22/09/2023,19:30,Stuttgart,Darmstadt,3,1,1.57,2.38
D1,23/09/2023,14:30,Augsburg,Mainz,2,1,1.67,2.2
D1,23/09/2023,14:30,Bayern Munich,Bochum,7,0,1.22,4.33
D1,23/09/2023,14:30,Dortmund,Wolfsburg,1,0,1.44,2.75
D1,23/09/2023,14:30,M'gladbach,RB Leipzig,0,1,1.4,3
D1,23/09/2023,14:30,Union Berlin,Hoffenheim,0,2,1.8,2
D1,23/09/2023,17:30,Werder Bremen,FC Koln,2,1,1.73,2.1
D1,24/09/2023,14:30,Leverkusen,Heidenheim,4,1,1.33,3.4
D1,24/09/2023,16:30,Ein Frankfurt,Freiburg,0,0,1.87,2.03
D1,29/09/2023,19:30,Hoffenheim,Dortmund,1,3,1.4,3
D1,30/09/2023,14:30,Bochum,M'gladbach,1,3,1.57,2.38
D1,30/09/2023,14:30,FC Koln,Stuttgart,0,2,1.67,2.2
D1,30/09/2023,14:30,Heidenheim,Union Berlin,1,0,1.73,2.1
D1,30/09/2023,14:30,Mainz,Leverkusen,0,3,1.53,2.5
D1,30/09/2023,14:30,Wolfsburg,Ein Frankfurt,2,0,1.97,1.93
D1,30/09/2023,17:30,RB Leipzig,Bayern Munich,2,2,1.4,3
D1,1/10/2023,14:30,Darmstadt,Werder Bremen,4,2,1.67,2.2
D1,1/10/2023,16:30,Freiburg,Augsburg,2,0,1.67,2.2
D1,6/10/2023,19:30,M'gladbach,Mainz,2,2,1.57,2.38
D1,7/10/2023,14:30,Augsburg,Darmstadt,1,2,1.67,2.2
D1,7/10/2023,14:30,Dortmund,Union Berlin,4,2,1.62,2.3
D1,7/10/2023,14:30,RB Leipzig,Bochum,0,0,1.36,3.2
D1,7/10/2023,14:30,Stuttgart,Wolfsburg,3,1,1.67,2.2
D1,7/10/2023,17:30,Werder Bremen,Hoffenheim,2,3,1.44,2.75
D1,8/10/2023,14:30,Leverkusen,FC Koln,3,0,1.5,2.63
D1,8/10/2023,16:30,Bayern Munich,Freiburg,3,0,1.29,3.75
D1,8/10/2023,18:30,Ein Frankfurt,Heidenheim,2,0,1.73,2.1
D1,20/10/2023,19:30,Dortmund,Werder Bremen,1,0,1.29,3.75
D1,21/10/2023,14:30,Darmstadt,RB Leipzig,1,3,1.53,2.5
D1,21/10/2023,14:30,Freiburg,Bochum,2,1,1.73,2.1
D1,21/10/2023,14:30,Hoffenheim,Ein Frankfurt,1,3,1.67,2.2
D1,21/10/2023,14:30,Union Berlin,Stuttgart,0,3,1.8,2
D1,21/10/2023,14:30,Wolfsburg,Leverkusen,1,2,1.57,2.38
D1,21/10/2023,17:30,Mainz,Bayern Munich,1,3,1.3,3.5
D1,22/10/2023,14:30,FC Koln,M'gladbach,3,1,1.57,2.38
D1,22/10/2023,16:30,Heidenheim,Augsburg,2,5,1.73,2.1
D1,27/10/2023,19:30,Bochum,Mainz,2,2,1.73,2.1
D1,28/10/2023,14:30,Augsburg,Wolfsburg,3,2,1.73,2.1
D1,28/10/2023,14:30,Bayern Munich,Darmstadt,8,0,1.17,5
D1,28/10/2023,14:30,M'gladbach,Heidenheim,2,1,1.5,2.63
D1,28/10/2023,14:30,Stuttgart,Hoffenheim,2,3,1.5,2.63
D1,28/10/2023,14:30,Werder Bremen,Union Berlin,2,0,1.8,2
D1,28/10/2023,17:30,RB Leipzig,FC Koln,6,0,1.57,2.38
D1,29/10/2023,14:30,Ein Frankfurt,Dortmund,3,3,1.67,2.2
D1,29/10/2023,16:30,Leverkusen,Freiburg,2,1,1.5,2.63
D1,3/11/2023,19:30,Darmstadt,Bochum,1,2,1.67,2.2
D1,4/11/2023,14:30,FC Koln,Augsburg,1,1,1.62,2.3
D1,4/11/2023,14:30,Freiburg,M'gladbach,3,3,1.57,2.38
D1,4/11/2023,14:30,Hoffenheim,Leverkusen,2,3,1.33,3.4
D1,4/11/2023,14:30,Mainz,RB Leipzig,2,0,1.62,2.3
D1,4/11/2023,14:30,Union Berlin,Ein Frankfurt,0,3,2,1.8
D1,4/11/2023,17:30,Dortmund,Bayern Munich,0,4,1.33,3.4
D1,5/11/2023,14:30,Wolfsburg,Werder Bremen,2,2,1.44,2.75
D1,5/11/2023,16:30,Heidenheim,Stuttgart,2,0,1.5,2.63
D1,10/11/2023,19:30,M'gladbach,Wolfsburg,4,0,1.53,2.5
D1,11/11/2023,14:30,Augsburg,Hoffenheim,1,1,1.5,2.63
D1,11/11/2023,14:30,Bayern Munich,Heidenheim,4,2,1.17,5
D1,11/11/2023,14:30,Darmstadt,Mainz,0,0,1.67,2.2
D1,11/11/2023,14:30,Stuttgart,Dortmund,2,1,1.44,2.75
D1,11/11/2023,17:30,Bochum,FC Koln,1,1,1.67,2.2
D1,12/11/2023,14:30,Leverkusen,Union Berlin,4,0,1.57,2.38
D1,12/11/2023,16:30,Werder Bremen,Ein Frankfurt,2,2,1.73,2.1
D1,12/11/2023,18:30,RB Leipzig,Freiburg,3,1,1.57,2.38
D1,24/11/2023,19:30,FC Koln,Bayern Munich,0,1,1.33,3.4
D1,25/11/2023,14:30,Dortmund,M'gladbach,4,2,1.33,3.4
D1,25/11/2023,14:30,Freiburg,Darmstadt,1,1,1.67,2.2
D1,25/11/2023,14:30,Union Berlin,Augsburg,1,1,1.96,1.94
D1,25/11/2023,14:30,Werder Bremen,Leverkusen,0,3,1.36,3.2
D1,25/11/2023,14:30,Wolfsburg,RB Leipzig,2,1,1.62,2.3
D1,25/11/2023,17:30,Ein Frankfurt,Stuttgart,1,2,1.73,2.1
D1,26/11/2023,14:30,Heidenheim,Bochum,0,0,1.62,2.3
D1,26/11/2023,16:30,Hoffenheim,Mainz,1,1,1.57,2.38
D1,1/12/2023,19:30,Darmstadt,FC Koln,0,1,1.8,2
D1,2/12/2023,14:30,Bochum,Wolfsburg,3,1,1.67,2.2
D1,2/12/2023,14:30,M'gladbach,Hoffenheim,2,1,1.36,3.2
D1,2/12/2023,14:30,RB Leipzig,Heidenheim,2,1,1.36,3.2
D1,2/12/2023,17:30,Stuttgart,Werder Bremen,2,0,1.5,2.63
D1,3/12/2023,14:30,Mainz,Freiburg,0,1,1.96,1.94
D1,3/12/2023,16:30,Leverkusen,Dortmund,1,1,1.36,3.2
D1,3/12/2023,18:30,Augsburg,Ein Frankfurt,2,1,1.8,2
D1,8/12/2023,19:30,Hoffenheim,Bochum,3,1,1.5,2.63
D1,9/12/2023,14:30,Ein Frankfurt,Bayern Munich,5,1,1.44,2.75
D1,9/12/2023,14:30,Heidenheim,Darmstadt,3,2,1.8,2
D1,9/12/2023,14:30,Union Berlin,M'gladbach,3,1,1.73,2.1
D1,9/12/2023,14:30,Werder Bremen,Augsburg,2,0,1.62,2.3
D1,9/12/2023,14:30,Wolfsburg,Freiburg,0,1,1.73,2.1
D1,9/12/2023,17:30,Dortmund,RB Leipzig,2,3,1.44,2.75
D1,10/12/2023,14:30,Stuttgart,Leverkusen,1,1,1.53,2.5
D1,10/12/2023,16:30,FC Koln,Mainz,0,0,1.95,1.95
D1,15/12/2023,19:30,M'gladbach,Werder Bremen,2,2,1.53,2.5
